ramanshift	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26
565.7249517	14691.78711	12763.41113	10658.34766	11756.01953	14426.82813	18409.04688	18179.48633	16611.01367	17271.65234	11896.91699	9701.27441	11653.72656	14983.80371	14524.88379	12071.39453	11230.09277	13055.11719	15230.87109	10019.34277	7855.75049	6646.31836	12039.07129	14761.39551	16627.25781	15882.19336	12298.16699
564.7806188	14632.48047	12864.89746	10748.68848	11822.4707	14418.66504	18564.79883	18209.08594	16761.94336	17242.25586	12003.56348	9678.62012	11645.3916	14985.90137	14474.65918	12185.6084	11205.81055	13172.80469	15263.69824	10123.2627	7828.57178	6679.41406	11961.17773	14682.73828	16584.30273	15780.25293	12365.87695
563.8362859	14603.72852	12956.2373	10602.08301	11808.20898	14433.29785	18507.88281	18125.18164	16785.37109	17161.5625	12167.88086	9713.45898	11543.44238	15050.96777	14470.08594	12204.02539	11186.9502	13269.3623	15310.24902	10272.95605	7824.08105	6612.26855	11930.11035	14762.06641	16566.80859	15664.26367	12474.01074
562.8919531	14615.53418	12936.95898	10383.19824	11816.43848	14400.23926	18368.24609	18253.95703	16685.83398	17003.65234	12278.0127	9827.09766	11546.31348	15168.16113	14487.13379	12157.3125	11094.22559	13261.25977	15209.01465	10288.33984	7781.11914	6559.73584	11910.45801	14903.86035	16569.375	15589.4502	12464.89355
561.9476202	14573.03711	12921.08398	10519.52832	11908.21875	14435.48535	18485.69727	18336.93555	16763.67188	16886.42188	12550.20117	9910.93359	11549.46973	15211.29688	14584.60059	12151.42969	11129.44238	13244.05469	15025.52441	10214.15723	7883.22607	6695.4751	11868.91211	14775.05273	16672.37109	15605.2002	12496.70801
561.0032873	14476.80469	13057.32617	10452.37207	11953.77344	14600.85645	18672.79883	18334.45117	16992.99805	17087.99023	12552.00098	9929.8916	11521.80957	15200.95215	14731.63477	12264.37305	11198.41992	13184.59082	15109.55762	10154.69629	7999.35352	6708.92578	12028.28613	14778.31934	16736.9082	15658.24805	12573.46289
560.0589544	14730.56738	13065.89453	10719.72949	11981.9043	14385.26074	18979.67773	18507.9082	16820.06055	17401.59766	12569.2666	9827.03418	11552.16602	15273.74707	14791.5918	12270.92188	11265.42969	13246.96094	14988.60547	9985.06055	7954.94971	6888.64258	11920.77051	14851.18652	17166.83203	15860.1416	12567.04199
559.1146216	14697.80566	12854.33594	10683.45801	12330.58203	14524.55371	18893.14844	18726.13672	16835.28906	17148.68164	12821.60156	10104.64258	11458.55078	15045.16797	14981.87598	12303.11133	11133.64941	13236.63184	15177.60547	10236.53516	7855.00732	6865.22705	11776.98828	14902.6377	17243.87305	15732.80078	12761.51367
558.1702887	14585.09863	12915.16699	10761.08496	12280.10156	14751.82813	18834.33984	18830.48633	17009.6543	17260.8418	12830.15723	10029.17871	11358.40918	15196.81055	14859.21875	12280.31934	11302.89648	13366.51953	15110.0625	10116.2168	7887.83398	6828.99707	12123.62793	14955.81934	17630.28711	15584.20605	12755.72754
557.2259558	14515.51465	13001.93066	10755.62305	12395.17383	14658.73047	19036.08789	18918.13281	17079.7207	17203.17383	12908.10547	10156.92285	11315.87207	15260.30762	14956.94922	12275.2832	11453.45703	13374.8916	15118.5332	10058.37305	7831.51416	6911.22412	12123.06641	14815.99121	18032.46484	15744.69238	12846.74121
556.281623	14501.50684	12901.31445	10903.13477	12467.8877	14504.96484	19193.71484	18982.375	17027.61719	17216.42383	13007.00391	10232.92676	11347.50781	15253.51758	15066.39355	12251.78516	11331.06445	13329.67676	14935.96191	10121.67285	7920.05029	6953.96533	12255.83496	14807.29492	18031.15039	15827.03516	12977.86621
555.3372901	14532.72656	13008.58203	10910.51172	12468.19141	14600.7793	19462.14844	18999.26563	16847.61133	17248.42383	13027.54688	10175.84473	11399.5752	15403.44922	15041.9502	12275.00391	11297.0332	13297.09766	14946.64551	10185.42969	7921.68652	6907.93115	12508.82129	15021.80371	18209.86523	15817.21387	12977.43359
554.3929572	14589.73828	13104.03223	10905.66504	12431.19922	14683.89063	19575.29883	18968.34375	16854.33594	17257.49219	12964.91406	10092.06836	11444.92676	15522.53027	15070.2334	12244.57813	11394.84277	13254.94824	15097.67578	10231.97559	7823.98779	6881.10205	12791.35059	15193.03223	18452.23828	15866.72266	12891.02148
553.4486243	14641.63086	12998.63672	11071.83594	12363.22363	14564.24609	19410.67188	19071.97461	16975.69531	17212.66406	12859.56934	10111.49512	11533.44629	15477.93066	15121.33105	12184.33691	11357.39746	13221.43359	15169.87402	10296.09473	7817.16016	6890.47412	13085.42383	15286.98633	18419.19531	15835.97461	12826.54492
552.5042915	14638.82324	13152.13672	11108.875	12369.23047	14599.30957	19462.81445	19341.9043	16731.58984	17107.70703	12721.82813	10190.80566	11648.20215	15559.94434	14920.69238	12308.65039	11238.34473	13306.98926	15256.02539	10347.77539	7855.06152	6834.82324	13332.96387	15520.76367	18419.76367	15597.46289	12752.08887
551.5599586	14544.43164	13375.5	11026.96973	12599.84375	14818.50684	19616.50195	19103.7793	16625.19336	17263.06836	12564.78223	10051.77441	11571.48438	15706.25391	14836.62402	12366.7002	11375.67676	13479.55371	15068.43262	10357.0293	7766.66504	6816.38281	13608.1123	15507.8584	18381.3418	15709.53711	12662.13379
550.6156257	14552.06543	13251.77148	11106.90039	12404.95215	14660.51367	19306.80664	18875.91016	16630.2793	17114.61328	12438.61133	10128.43457	11597.54688	15411.68555	14752.76758	12093.55762	11294.95996	13244.47168	15094.34863	10102.9668	7603.83057	6763.66699	13620.62793	15416.52734	18401.85742	15546.87598	12490.55078
549.6712929	14373.74121	13363.22363	11257.31934	12306.34961	14825.35059	19121.25195	18829.8418	16434.44727	17066.69531	12423.65137	9907.95703	11655.6543	15696.50879	14718.11621	12230.94336	11381.00195	13313.02734	15278.41699	10096.98047	7881.38672	6689.60498	13571.15234	15722.79883	18422.35938	15642.92871	12334.02148
548.72696	14367.72949	13319.62012	11352.16406	12278.59961	14590.1748	19153.93359	18787.625	16166.00879	17003.49609	12246.05371	9875.12305	11662.06543	15807.0459	14520.83594	12171.16113	11635.38379	13333.70801	15033.75879	10117.78516	7760.78076	6690.21045	13737.92969	15692.12402	18194.09375	15800.16016	12386.15039
547.7826271	14392.51074	13356.16016	11286.23242	12219.20313	14658.57129	18728.96094	18369.13867	16304.2002	17184.625	12189.60059	9851.49512	11787.83301	15687.25195	14526.75781	12209.90234	11467.87598	13271.59082	15241.59473	10029.61914	7691.08398	6711.5249	13850.29883	15486.94434	18044.8125	15688.40918	12312.67578
546.8382942	14335.41602	13337.10156	11224.55957	12336.59375	14680.43359	18563.37305	18159.66797	16354.79688	17163.33398	12151.02539	9961.90625	11772.1748	15715.57813	14516.09375	12040.30078	11473.76074	13248.21484	15224.47559	9918.69336	7868.66455	6760.50928	13960.20508	15535.69727	17796.9043	15619.90918	12149.67871
545.8939614	14264.11719	13308.11426	11194.62891	12269.18848	14743.2373	18529.01758	17980.85742	16296.55469	16978.47266	12081.5332	10019.40332	11802.24219	15664.00391	14429.46484	12071.68457	11487.36328	12966.40039	15174.05957	9962.72168	7909.26514	6788.01465	14046.47949	15588.12207	17741.33398	15757.92773	12153.53418
544.9496285	14272.91797	13309.47266	11070.02051	12076.00879	14862.43555	18482.76953	17882.49219	16327.30371	16893.35938	12094.44336	10010.94922	11820.69336	15622.54492	14416.78223	12238.06738	11470.55176	12715.7666	15190.33008	9965.35059	7792.22754	6831.07178	14222.82715	15624.45703	17676.05469	16008.41211	12185.46289
544.0052956	14297.46582	13432.44922	10911.46387	12066.33496	14929.11523	18310.03906	17954.9707	16374.20117	16960.44727	12213.66406	10039.23633	11811.20996	15666.69824	14544.25879	12155.07715	11504.87402	12836.50781	15187.90918	9888.40332	7761.07422	6848.95752	14501.43945	15685.05762	17427.87695	16082.26758	12173.75293
543.0609628	14267.93555	13674.42871	10922.95215	12189.13965	14954.91016	17961.89063	17963.35352	16304.36523	17047.46875	12341.41992	10035.66211	11948.83301	15530.42871	14670.22461	11925.46582	11418.06934	12963.73828	15254.79492	9995.66504	7816.83447	6719.17139	14608.89063	15669.30273	17325.56836	15872.20801	12299.18652
542.1166299	14445.43848	13581.92969	10903.13867	12284.35547	14935.125	18169.99023	18075.47266	16500.58789	17179.51758	12577.66992	9928.58203	11812.9375	15492.21484	14690.77637	11889.31934	11285.04297	12799.49316	15268.12012	9928.4502	7874.22607	6639.48242	14434.07031	15941.4375	17184.44531	15858.92871	12172.31152
541.172297	14641.8916	13868.34375	10980.43262	12196.75586	15018.15723	18042.91016	17976.20898	16384.47852	17069.71094	12560.58984	9886.28418	11875.10938	15425.45996	14585.66406	11801.78516	11546.18066	12917.09863	15306.18848	9971.69141	7783.08887	6790.2002	14440.20117	15457.60449	17119.54688	15794.25195	12213.03809
540.2279641	14799.87109	13719.78711	11036.36914	12209.37988	14809.13574	18137.56836	18177.5293	16389.92383	17524.79492	12654.35254	9948.4502	12080.05273	15876.68262	14783.27441	11882.68164	11353.17871	12851.33594	14958.44434	9904.07324	7721.84082	6763.92529	14239.57813	15668.88672	17033.36523	15823.39258	12230.29492
539.2836313	14759.26074	13908.25879	10890.03613	12309.20801	14967.82129	18098.66992	18307.82813	16560.11133	17284.07031	12444.17969	10107.25586	12211.62207	15877.59863	14660.4502	11784.52441	11482.05371	12815.30176	15216.28027	9866.39746	7704.16846	6657.78564	13817.37402	15538.19824	16935.82813	15756.42578	12324.94629
538.3392984	14811.30566	13785.08496	11012.18457	12181.49707	15054.40918	18188.8418	18534.09375	16565.58398	17436.50586	12401.84863	10141.86914	12040.24609	15827.62793	14587.88379	11657.97266	11635.04688	12835.95996	15243.69336	9834.34473	7772.91553	6748.87695	13499.86816	15652.48926	17093.8418	15589.56445	12189.17773
537.3949655	15051.64844	13709.53906	10977.30371	12234.46094	15212.04492	18264.86328	18870.19531	16504.58398	17576.61328	12355.09375	10231.42969	12157.06836	15954.33301	14482.31445	11663.48438	11705.31348	12901.74902	15182.01563	9944.69238	7747.56396	6630.3584	13392.11133	15514.15918	17271.82422	15573.90234	12213.92871
536.4506327	15226.21387	13824.04688	11140.75	12348.41016	15403.0293	18327.16992	19197.05664	16584.19922	17565.84766	12391.40918	10229.99219	12423.52441	15948.41211	14382.5791	11769.75879	11769.0752	12930.54688	15261.28516	9946.29785	7649.25	6628.92822	13262.38281	15538.05469	17248.50195	15523.60547	12311.53418
535.5062998	15345.32617	13958.26172	11313.50586	12437.0498	15576.36426	18298.27734	19466.32031	16706.33008	17678.73242	12492.82617	10234.06348	12505.78418	15820.13867	14339.74414	11747.81934	11917.07129	13001.97266	15154.80176	9807.1875	7609.27637	6771.67139	13010.00879	15590.29688	17185.14258	15387.56445	12405.07129
534.5619669	15441.66113	13944.41406	11182.05566	12513.94727	15714.33008	18283.68164	19777.65625	16733.54102	17890.79297	12583.58496	10365.06641	12357.70898	15779.65332	14330.26367	11616.46094	12130.97168	13144.27734	14851.53223	9840.06348	7684.88525	6724.30713	12831.22656	15397.9873	17259.74023	15336.43652	12461.44629
533.617634	15349.29688	13831.78027	11154.2998	12493.375	15722.09863	18534.40625	20097.24023	16818.63672	17851.82422	12691.6543	10427.4248	12207.38477	15777.00684	14354.77832	11717.68945	12284.91211	13156.08008	14939.70996	10107.47852	7782.53613	6548.03857	12846.30957	15410.4209	17279.55664	15357.90039	12438.54785
532.6733012	15440.38965	13784.15137	11167.91992	12571.19922	15530.40137	18536.44727	19932.55859	17022.9043	17999.52539	12611.32324	10503.38672	12338.78711	15875.07422	14496.98828	11894.29395	12288.78613	13033.18652	14850.8623	9986.98242	7761.88428	6667.26563	12687.38379	15449.47754	17104.96289	15188.93652	12761.4043
531.7289683	15442.0625	13862.82813	11187.36035	12769.43262	15367.95117	18569.57031	19929.2168	17054.15039	17898.46875	12779.71094	10369.48535	12219.49707	15714.69727	14415.7002	11691.95898	12463.62305	13028.87012	14795.09082	10004.48926	7871.40967	6730.08643	12802.47754	15500.16895	17204.39648	15194.91504	12477.93555
530.7846354	15676.13379	13814.88965	11121.71484	12716.48535	15286.51172	18498.92773	19676.87695	17068.7793	18029.86328	12730.13477	10258.48047	12260.04492	15961.10352	14485.92871	11697.23047	12665.33984	13120.00488	14921.94629	10040.66211	7789.97705	6732.69824	12755.65918	15370.30859	17152.30273	15431.21289	12756.93945
529.8403026	15768.0791	14034.39746	11138	12762.97949	15404.89648	18599.375	19547.92969	17172.61523	18171.06055	12956.54395	10448.23047	12418.28906	15978.5498	14658.97754	11561.66504	12620.64746	12814.75098	15049.95605	9980.33496	7791.31299	6629.40186	12810.66504	15581.51953	17293.80078	15336.8623	12950.19043
528.8959697	15754.8916	14014.5752	11201.34082	12606.61328	15327.45703	18698.1543	19590.84375	17257.82031	18270.01172	13037.3125	10425.6416	12393.83398	16031.17578	14615.23242	11566.95215	12619.46973	12821.35547	15026.79102	10118.03516	7849.81738	6631.06006	12795.89453	15508.6582	17386.81055	15423.45801	13274.20703
527.9516368	15697.87598	13966.90723	11167.64941	12558.03906	15435.37012	18545.57422	19714.91602	17197.67969	18418.4707	12850.00977	10311.88086	12399.30078	16061.17285	14575.80469	11663.66992	12704.71582	12897.30762	14836.7793	10089.54785	7953.78467	6688.03125	12765.90918	15456.65039	17284.66602	15418.44824	13496.08887
527.0073039	15598.63184	13919.87793	11193.51758	12566.27637	15459.42188	18564.60547	19655.2207	17309.96875	18459.4043	12663.80566	10180.99316	12205.28223	15994.9834	14618.91211	11666.12207	12612.95508	13004.36035	14735.24121	10092.43066	7938.16553	6679.65137	12673.58887	15650.98633	17034.71875	15311.6084	13593.99414
526.0629711	15509.88281	13894.70508	11294.79297	12639.33496	15225.56641	18802.6543	19593.15039	17460.3418	18383.89063	12649.91113	10183.66113	11912.82422	15880.76855	14607.52246	11612.43555	12492.5918	13013.60547	14785.92676	10223.21387	7792.19873	6611.27295	12555.55176	15841.42969	17016.88672	15254.77148	13691.9541
525.1186382	15406.45898	13975.42578	11295.4834	12753.0127	15060.31836	18815.38086	19650.78516	17386.60742	18413.04297	12745.34961	10328.76074	11879.67676	15830.5459	14558.10449	11635.73145	12552.80176	12892.50488	14856.79199	10298.37402	7700.92676	6608.63037	12563.31836	15824.68555	17159.64453	15325.70215	13843.30469
524.1743053	15134.58008	14056.05273	11212.08594	12584.27734	15199.83984	18664.30273	19373.13672	17509.81836	18547.55664	12859.12402	10259.01758	11928.37793	15866.53516	14699.2207	11667.41211	12384.59863	12987.54199	14904.00684	10346.28711	7748.87988	6715.26123	12693.07227	15963.97656	16799.73047	15494.66406	13926.8623
523.2299725	15009.99316	13949.91699	11190.3457	12663.53711	15380.30859	19042.08984	19500.63867	17613.60938	18313.5918	12809.52637	10181.28223	11900.71094	15825.93262	14653.06738	11767.11328	12089.2793	12757.16602	14685.09863	10281.3418	7795.05859	6713.07861	12634.00879	16430.74805	17216.80664	15478.74316	13619.22363
522.2856396	14988.36133	13930.58691	11194.84375	12674.16016	15364.98828	19068.63672	19448.51563	17485.33789	18616.39648	12987.93066	10353.75391	12070.77148	15710.70313	14986.22168	11780.01172	12235.94238	13073.64648	14994.88281	10226.51758	7774.63574	6731.0708	12623.39648	16693.50977	17216.04883	15250.99414	13485.24707
521.3413067	14833.89258	13841.86914	11357.96289	12714.51953	15195.01563	19045.60156	19426.16211	17660.49609	18415.41406	12916.41113	10373.46191	11879.87402	15682.77637	14803.67871	11856.35156	12071.23047	12961.67969	14983.29492	10256.97949	7785.94775	6923.54053	12614.77148	16801.47852	17268.82422	15604.32227	13252.19922
520.3969738	14841.80762	13937.34473	11402.15039	12697.99121	15135.58496	19065.89453	19412.86523	17777.2832	18501.4668	12889.66211	10269.58887	11705.12109	15681.86035	14687.02441	11744.61133	12123.90723	12935.62793	15089.44727	10154.70313	7844.60254	6907.98975	12774.5459	16877.61719	17268.12695	15618.77832	13291.50586
519.452641	14895.55762	14021.56152	11498.95117	12855.52539	15088.48242	19115.97266	19475.43164	17853.86719	18623.97266	12820.42188	10317.39551	11703.23926	15627.64258	14822.17676	11898.96777	11998.26855	13000.97168	15313.16211	10201.25684	7852.38379	6968.00488	12899.05371	16836.11719	17386.88477	15381.82031	13119.81738
518.5083081	14891.83008	13966.54102	11667.79004	12912.42676	15037.51953	19150.7793	19533.86719	17928.30469	18618.5625	12830.99707	10366.58398	11740.34863	15582.06738	15119.50391	12008.53223	11905.91895	13161.07129	15410.31055	10269.02539	7887.30518	6905.68408	13106.19043	17024.73047	17414.91797	15300.21094	12891.87305
517.5639752	14910.03809	13893.7168	11810.6709	13030.05762	15141.5498	19235.99219	19655.60547	18032.71875	18612.80078	12942.48242	10400.28711	11768.19727	15560.37305	15434.96191	12034.17871	11873.57227	13287.76172	15423.38281	10320.7168	7885.08838	6819.71729	13279.86914	17058.22852	17514.70508	15474.25293	12842.75098
516.6196424	14963.7627	13988.01855	11945.22559	13293.24121	15280.52637	19350.81836	19865.09766	18025.67969	18666.19727	13026.81543	10438.54785	11701.35547	15546.08008	15594.38867	12100.34863	11803.8457	13240.27246	15442.01563	10364.80469	7884.06885	6863.67725	13295.55469	16786.29688	17832.55664	15653.72754	12933.93164
515.6753095	14943.81445	14198.5127	12137.16895	13373.93945	15147.38672	19402.70313	20012.51953	17885.53711	18648.55469	13025.96289	10377.10938	11545.30566	15546.08691	15577.6543	12098.43262	11783.82227	13111.95801	15405.20215	10366.02637	7972.49316	6930.50195	13275.73828	16837.41992	18172.375	15691.09375	12883.39941
514.7309766	14931.83887	14249.85547	12184.06641	13349.18945	15020.33105	19492.03711	20065.64844	18143.81055	18628.83984	13140.09766	10248.25586	11751.79395	15555.15527	15742.33301	11959.65527	11897.33398	13223.0459	15432.75684	10422.0957	7834.01025	6976.3916	13332.43262	17301.80859	18495.71094	15860.23438	12527.1543
513.7866438	14994.99121	14522.78125	12116.37695	13762.03809	15195.70996	19211.34766	20312.1875	18191.59961	18860.79492	13567.80664	10318.54492	11798.53613	15622.43848	15873.11816	12127.07617	11869.92969	13358.48926	15862.19824	10333.52246	7832.69873	6909.57324	13618.21777	17442.92188	18869.57813	15798.2832	12749.54102
512.8423109	15018.08008	14471.12402	12295.20801	14170.44824	15394.16602	19674.47656	20385.8418	17944.42383	18608.08008	13209.47949	10422.50293	11638.79492	15639.12305	16045.96484	12125.86816	11836.21973	13304.25293	15646.75391	10634.7373	7860.88232	6967.08691	13438.26563	17682.97266	18830.32617	16121.89063	12834.87109
511.897978	15083.64063	14670.27148	12291.44434	14372.6582	15297.5957	19630.70508	20768.49609	18128.28711	18490.44727	13411.60449	10315.03418	11867.80176	15646.27441	16230.06152	12129.40527	11973.20898	13360.45508	15741.87305	10741.00488	8061.76318	7028.88672	13734.87598	17771.22266	18920.83008	16341.44238	12795.16602
510.9536451	15013.98926	14766.79883	12176.86035	14420.71582	15220.60059	19463.95898	20782.19531	18231.60547	18478.78125	13349.54199	10286.99902	11870.67773	15664.95313	16762.14844	12055.11523	11731.44141	13502.85156	15823.23145	10593.40234	8083.04346	6959.63037	13853.12598	17685.66016	19047.4375	16359.94434	12771.70898
510.0093123	14968.37305	14897.77051	11967.60645	14281.43848	15291.56934	19483.83398	20756.49609	18143.80078	18482.55078	13194.34863	10460.11523	11926.125	15741.81836	16870.08984	12118.13184	11759.16699	13513.4668	15879.38281	10716.01855	8031.27686	6931.00342	13943.15527	17644.91211	19124.14648	16481.45898	12819.86719
509.0649794	15072.82422	15156.53418	12068.21484	14329.97363	15404.06934	19649.92188	20923.52734	18143.26953	18402.40039	13053.87891	10448.3623	11892.02734	15765.46094	16749.64453	12311.08496	12017.51074	13536.2832	16013.15723	10756.15137	8016.79541	7020.42529	14056.92969	17569.79492	18930.69531	16704.25781	12915.50098
508.1206465	15200.60938	15360.60938	12252.10742	14407.87891	15546.70605	19682.35352	21219.29492	18089.11719	18371.04492	13045.85059	10390.79297	11875.07227	15825.82617	16683.38867	12396.81543	12127.33691	13524.6543	16166.66211	10662.66992	8010.26318	7108.60205	14225.15332	17533.50195	18631.23633	16818.93945	13071.61816
507.1763137	15168.40527	15342.36719	12124.29395	14294.23242	15714.49609	19572.18945	21455.20898	17848.51367	18454.77148	13124.31934	10569.89063	12002.16113	16032.92676	16636.36328	12302.28809	12085.10938	13405.21289	16216.43848	10739.75879	8023.81104	7123.08691	14434.02246	17425.57813	18548.46289	16745.36719	13227.57227
506.2319808	15065.00977	15300.72852	12105.95703	14410.47754	15718.69824	19700.26563	21565.11914	17892.16211	18403.53516	12981.72266	10543.37305	11872.2832	16109.80762	16658.54883	12305.47754	12204.38086	13487.45313	16220.20508	10779.91895	8155.6543	7196.3623	14486.39648	16841.21875	18557.65625	16684.38477	13227.50586
505.2876479	15139.34668	15469.79297	12105.02539	13957.56934	15697.29297	19733.98242	21780.22461	17752.28906	18488.09375	13056.78906	10465.14355	11895.88965	15831.59668	16546.69141	12386.54004	12154.08691	13570.47266	16273.52441	10732.39063	8046.24023	7226.94531	14341.59863	17034.02734	18445.61328	16855.7832	13370.87012
504.343315	14997.5127	15370.11621	11940.48145	14098.75879	15774.87207	19557.60938	21740.70117	17620.57031	18643.30078	13253.00684	10376.8584	11596.2998	15953.47852	16638.9043	12390.80078	12580.51563	13671.62598	16445.98828	10701.04785	8116.65674	7213.07275	14176.68066	16693.47656	18822.44336	16768.53906	13558.59277
503.3989822	15323.15625	15293.86035	12103.20508	14080.18164	15624.55273	19731.88086	21886.21289	17964.11523	18508.24805	13038.19727	10592.42969	11851.90527	16162.93457	16766.125	12447.6416	12757.44531	13975.26855	16635.88867	10858.62891	8165.61475	7162.20459	14076.11426	16356.99316	18665.46484	16597.5957	13812.43555
502.4546493	15218.53809	15441.41992	12150.87793	13860.33496	15634.80859	19752.40234	21982.72656	17783.21094	18433.74023	13061.87012	10714.68359	11872.55371	16377.89746	16808.14648	12414.00977	12830.5293	14024.70508	16651.04883	10659.33984	8046.81299	7194.63818	13892.90137	16305.48633	18508.10547	16638.19922	13929.42773
501.5103164	15180.12305	15374.28223	12129.07129	13718.20117	15602.78809	19856.08203	22132.46289	17840.96484	18420.34375	13018.63965	10863.89746	11828.49805	16389.44727	16858.75	12375.81934	13206.97168	14052.20898	16740.95703	10716.91602	8160.72852	7161.92041	13830.61523	16194.34082	18542.93945	16621.61133	13840.20508
500.5659836	15254.48926	15208.06152	12230.95801	13761.60645	15476.14453	19813.2168	22032.39258	17852.59766	18167.52148	13045.81934	10894.65625	11885.95313	16565.9707	16823.90234	12480.17383	13341.83301	14058.99902	16755.43555	10756.43555	8258.46777	7162.48291	13791.99316	16051.42969	18466.68555	16670.73633	13692.68945
499.6216507	15224.58105	15163.53613	12210.32227	13850.79688	15419.54785	19654.33594	21812.08203	17775.2207	17937.53516	13126.2041	10901.98438	11965.16895	16736.41797	16888.10156	12585.64258	13389.43457	14211.91113	16683.21875	10771.77441	8260.24414	7124.56055	13658.81348	15923.31152	18388.69336	16696.92188	13629.70898
498.6773178	15115.46777	15192.75586	11946.41504	13883.78906	15527.01855	19538.5625	21631.55859	17818.68164	18047.37305	13186.79395	11060.09473	11962.24023	16694.95703	17045.17383	12580.59473	13529.63867	14442.48047	16610.99805	10898.5459	8260.45996	7089.44092	13507.32129	15860	18422.59375	16685.47656	13676.98145
497.7329849	15148.06738	15099.70508	11877.79492	13927.87891	15646.74707	19423.10742	21311.41211	17878.54102	18186.78711	13334.97363	11249.30566	11963.86914	16759.57617	17001.88086	12604.68262	13428.40625	14386.83887	16556.09766	10964.02637	8254.22559	7263.76074	13521.26758	15894.32813	18340.46875	16877.39844	13701.22754
496.7886521	15085.32227	14978.46973	12149.16895	13911.29102	15637.37305	19414.45313	21177.41406	17886.62891	18002.15625	13450.71582	11244.37305	12058.375	16820.99609	17249.88086	12588.76074	13903.17578	14466.01367	16741.71875	11079.69141	8385.31348	7228.43701	13682.31152	15699.0625	18451.13477	16960.32227	13443.38477
495.8443192	15333.21777	14822.35059	12191.33008	13875.29785	15697.8916	19291.26172	21169.66602	18001.48438	18236.9375	13442.15625	11278.26758	11873.28418	17045.45313	17251.20703	12759.21387	14067.0957	14764.51758	17039.8418	11090.4668	8263.96582	7288.25537	13707.38281	15641.72754	18387.02734	16911.19336	13401.15723
494.8999863	15299.4873	14728.64453	12157.0625	14080.60645	15565.35059	19437.56836	20964.875	17828.75	18330.84766	13699.01074	11394.58301	11941.63574	16795.26953	17304.81055	12668.18652	13854.93066	14747.18555	16907.51953	11117.32129	8389.99707	7207.29346	13525.33789	15771.41504	18324.96289	16934.47461	13393.13184
493.9556535	15145.79395	14921.96777	12089.46973	14147.88672	15680.00586	19426.13086	20793.17578	17797.14844	18360.33789	13575.15918	11332.25879	12188.25781	16805.64648	17548.44922	12810.65527	13876.28906	14650.39453	17013.18945	11162.44141	8373.05762	7284.72217	13546.02148	15744.82324	18227.94727	16878.66211	13474.37598
493.0113206	15235.76953	14701.83008	12027.94824	14007.37793	15547.75391	19494.58008	20995.08984	17776.82422	18221.1582	13766.77051	11309.98828	12185.07324	16804.86914	17480.625	12831.31445	13757.48926	14774.19434	17068.35352	11242.45801	8415.20215	7267.71729	13480.22559	15827.60547	18210.79688	16728.65039	13454.80566
492.0669877	15305.24414	14587.82031	12081.57813	14040.22461	15542.89355	19552.01172	20959.28516	17806.875	18262.57031	13925.46875	11240.5459	12238.44824	16817.73438	17726.49805	12761.875	13729.12793	14661.55273	17139.3125	11238.50098	8501.08887	7259.97021	13408.23828	15837.76172	18055.30078	16740.52539	13408.47656
491.1226548	15279.99512	14707.39844	12061.76563	14277.125	15679.05957	19740.50977	20810.42383	17761.63086	18402.16406	13921.99512	11122.71094	12291.04688	16775.62891	18079.62695	12774.96582	13607.16211	14543.50391	17267.55664	11225.19727	8561.68359	7352.37109	13390.75586	15953.65723	18069.66016	16835.85742	13510.29004
490.178322	15263.95605	14699.83301	11984.31152	14570.04297	15824.92188	20003.55664	20845.68555	17666.82031	18473.01563	14020.61816	11048.54004	12227.34473	16752.71484	18265.83203	12949.47656	13297.85156	14694.80469	17378.99219	11285.88379	8610.70313	7416.71387	13438.80664	16207.23242	18226.46289	16809.29102	13565.32031
489.2339891	15238.66016	14471.33496	12058.77734	14850.24414	15927.16309	20015.21289	20938.42383	17667.54492	18559.76953	14259.81738	11045.99121	12200.81348	16922.14844	18552.38281	13163.02734	13093.83008	14785.67383	17397.38477	11371.91504	8659.08301	7350.95068	13540.66699	16286.66992	18057.92969	16682.08984	13373.02344
488.2896562	15086.29785	14514.21484	11930.49414	14967.77539	15615.53613	19970.16992	21154.28906	17495.20898	18613.78125	14100.76465	11041.10938	12150.16992	16981.77344	18697.06836	13156.91602	12933.89355	14597.78906	17364.86328	11469.24316	8565.48633	7437.12061	13565.27734	16346.04102	18004.19336	16643.16602	13615.89453
487.3453234	15041.82031	14453.0498	12010.32422	15107.94043	15703.14258	20138.87109	21092.01367	17712.57813	18652.63477	14006.10059	10970.0332	11923.6582	16844.66797	18696.04688	12980.58789	12982.08594	14595.35352	17599.03711	11341.44922	8608.11426	7343.56787	13586.09082	16551.01367	17908.87891	16753.68164	13624.11133
486.4009905	15138.48438	14275.33691	11885.59277	15372.79102	15477.78809	20188.86719	21281.33203	17596.46875	18902.12305	14097.59668	10792.6416	12161.52051	16869.20313	18731.83789	13066.13477	12815.50781	14828.11621	17784.00781	11620.71582	8683.44434	7475.03516	13557.80957	16512.50195	18398.53906	16665.75195	13765.2627
485.4566576	15306.53809	14141.16895	12173.51953	15176.46094	15342.78418	20312.58984	21168.06641	17598.69922	19113.99609	14072.37109	10862.59863	12236.10352	17117.44922	18673.91602	12951.18457	12647.11816	14600.73926	18051.55273	11637.02246	8493.53223	7576.45166	13467.58496	16642.79297	18581.45313	16872.7793	13791.88477
